Frequency (Hz)	Level (dB)
3911.865234	-52.284203
3912.597656	-50.518681
3913.330078	-51.702061
3914.062500	-49.584137
3914.794922	-50.718693
3915.527344	-50.300823
3916.259766	-51.625683
3916.992188	-50.511200
3917.724609	-49.518517
3918.457031	-48.911869
3919.189453	-50.114609
3919.921875	-49.368317
3920.654297	-48.929657
3921.386719	-49.458431
3922.119141	-49.820366
3922.851562	-49.064945
3923.583984	-47.450993
3924.316406	-49.012196
3925.048828	-48.787739
3925.781250	-49.383839
3926.513672	-50.299664
3927.246094	-49.875347
3927.978516	-47.413036
3928.710938	-49.408737
3929.443359	-49.729538
3930.175781	-48.992825
3930.908203	-48.511070
3931.640625	-48.227600
3932.373047	-48.002998
3933.105469	-48.676025
3933.837891	-48.170856
3934.570312	-47.930618
3935.302734	-47.761177
3936.035156	-49.018333
3936.767578	-48.151329
3937.500000	-47.305561
3938.232422	-49.379189
3938.964844	-47.473778
3939.697266	-47.389271
3940.429688	-46.787815
3941.162109	-47.185886
3941.894531	-46.765633
3942.626953	-46.952694
3943.359375	-48.494198
3944.091797	-47.927517
3944.824219	-48.174053
3945.556641	-48.627102
3946.289062	-47.920898
3947.021484	-45.575420
3947.753906	-48.457321
3948.486328	-47.446125
3949.218750	-47.988449
3949.951172	-46.202518
3950.683594	-47.991062
3951.416016	-48.924564
3952.148438	-50.065292
3952.880859	-48.249332
3953.613281	-46.901638
3954.345703	-47.633972
3955.078125	-46.376999
3955.810547	-46.574764
3956.542969	-47.933475
3957.275391	-46.964920
3958.007812	-48.913128
3958.740234	-47.669937
3959.472656	-47.698402
3960.205078	-48.914345
3960.937500	-48.559143
3961.669922	-47.869457
3962.402344	-47.370903
3963.134766	-49.420933
3963.867188	-48.653397
3964.599609	-49.964367
3965.332031	-50.807220
3966.064453	-49.508369
3966.796875	-50.465618
3967.529297	-49.288055
3968.261719	-51.606628
3968.994141	-51.098145
3969.726562	-50.116646
3970.458984	-50.311966
3971.191406	-51.196598
3971.923828	-50.293819
3972.656250	-50.241180
3973.388672	-52.065006
3974.121094	-52.063011
3974.853516	-50.308521
3975.585938	-51.718723
3976.318359	-52.616306
3977.050781	-51.788296
3977.783203	-52.531239
3978.515625	-52.238041
3979.248047	-52.590359
3979.980469	-52.074001
3980.712891	-51.552216
3981.445312	-51.631821
3982.177734	-52.843651
3982.910156	-51.332645
3983.642578	-51.887665
3984.375000	-53.278717
3985.107422	-52.699501
3985.839844	-52.513870
3986.572266	-53.277767
3987.304688	-52.605782
3988.037109	-53.779438
3988.769531	-53.236267
3989.501953	-53.567604
3990.234375	-55.368965
3990.966797	-53.275616
3991.699219	-54.296097
3992.431641	-54.838383
3993.164062	-52.668850
3993.896484	-54.516850
3994.628906	-54.120220
3995.361328	-54.361691
3996.093750	-54.401085
3996.826172	-54.171120
3997.558594	-55.035805
3998.291016	-53.522976
3999.023438	-53.589767
3999.755859	-53.982582
4000.488281	-55.308758
4001.220703	-55.506042
4001.953125	-55.898899
4002.685547	-57.742912
4003.417969	-55.482121
4004.150391	-54.607822
4004.882812	-55.118172
4005.615234	-55.948025
4006.347656	-55.463989
4007.080078	-55.001396
4007.812500	-55.322453
4008.544922	-57.366779
4009.277344	-55.676743
4010.009766	-56.524319
4010.742188	-55.269230
4011.474609	-55.976223
4012.207031	-56.457047
4012.939453	-55.941010
4013.671875	-55.477345
4014.404297	-56.325508
4015.136719	-57.661018
4015.869141	-55.940319
4016.601562	-55.352398
4017.333984	-57.925274
4018.066406	-56.341770
4018.798828	-55.611576
4019.531250	-54.545242
4020.263672	-55.458893
4020.996094	-57.977333
4021.728516	-57.308834
4022.460938	-58.125858
4023.193359	-57.703415
4023.925781	-57.752991
4024.658203	-57.370502
4025.390625	-56.827679
4026.123047	-57.141197
4026.855469	-57.464897
4027.587891	-57.125004
4028.320312	-56.614422
4029.052734	-59.727512
4029.785156	-57.566357
4030.517578	-57.810268
4031.250000	-58.169529
4031.982422	-57.020653
4032.714844	-56.238300
4033.447266	-57.917664
4034.179688	-60.151920
4034.912109	-59.059662
4035.644531	-57.725365
4036.376953	-55.499004
4037.109375	-56.179077
4037.841797	-58.316067
4038.574219	-57.379982
4039.306641	-56.520302
4040.039062	-58.825165
4040.771484	-58.605331
4041.503906	-59.107960
4042.236328	-58.058533
4042.968750	-57.876179
4043.701172	-58.645248
4044.433594	-59.551346
4045.166016	-58.960106
4045.898438	-57.517899
4046.630859	-58.216919
4047.363281	-57.606709
4048.095703	-58.345600
4048.828125	-57.771099
4049.560547	-57.515011
4050.292969	-58.938278
4051.025391	-58.147484
4051.757812	-58.131786
4052.490234	-58.542973
4053.222656	-59.044781
4053.955078	-57.384262
4054.687500	-58.738056
4055.419922	-57.993431
4056.152344	-58.662186
4056.884766	-57.603451
4057.617188	-56.874043
4058.349609	-57.863266
4059.082031	-56.890991
4059.814453	-57.311115
4060.546875	-58.509975
4061.279297	-59.879314
4062.011719	-58.291569
4062.744141	-59.835079
4063.476562	-58.219364
4064.208984	-57.904129
4064.941406	-56.642899
4065.673828	-56.974144
4066.406250	-58.722935
4067.138672	-57.875946
4067.871094	-58.413895
4068.603516	-57.734818
4069.335938	-58.963928
4070.068359	-57.306820
4070.800781	-60.229797
4071.533203	-58.112350
4072.265625	-57.092125
4072.998047	-59.063473
4073.730469	-57.482056
4074.462891	-58.743176
4075.195312	-58.630150
4075.927734	-57.939793
4076.660156	-55.719379
4077.392578	-59.319370
4078.125000	-57.679062
4078.857422	-57.477402
4079.589844	-57.062874
4080.322266	-58.190052
4081.054688	-58.785652
4081.787109	-58.326263
4082.519531	-56.855198
4083.251953	-55.879784
4083.984375	-58.246586
4084.716797	-57.624649
4085.449219	-58.875729
4086.181641	-56.173264
4086.914062	-57.951389
4087.646484	-57.074680
4088.378906	-56.458584
4089.111328	-56.180599
4089.843750	-56.904995
4090.576172	-58.196224
4091.308594	-60.039558
4092.041016	-57.623692
4092.773438	-57.837395
4093.505859	-57.971016
4094.238281	-57.842232
4094.970703	-57.235134
4095.703125	-58.116013
4096.435547	-58.428249
4097.167969	-56.678162
4097.900391	-57.732841
4098.632812	-57.845383
4099.365234	-56.719765
4100.097656	-57.204597
4100.830078	-56.078930
4101.562500	-55.667267
4102.294922	-57.539112
4103.027344	-56.108788
4103.759766	-56.988197
4104.492188	-58.267345
4105.224609	-58.316380
4105.957031	-56.155029
4106.689453	-56.029751
4107.421875	-56.368973
4108.154297	-55.996967
4108.886719	-55.955208
4109.619141	-55.825432
4110.351562	-56.960384
4111.083984	-56.018684
4111.816406	-56.244427
4112.548828	-56.411583
4113.281250	-56.126785
4114.013672	-56.082691
4114.746094	-55.057220
4115.478516	-55.796329
4116.210938	-56.835499
4116.943359	-57.087711
4117.675781	-55.637886
4118.408203	-56.648853
4119.140625	-55.048424
4119.873047	-56.228157
4120.605469	-55.362392
4121.337891	-54.755497
4122.070312	-53.712029
4122.802734	-53.166836
4123.535156	-53.479588
4124.267578	-55.134071
4125.000000	-54.409584
4125.732422	-54.022968
4126.464844	-54.738503
4127.197266	-53.998966
4127.929688	-55.833584
4128.662109	-54.827141
4129.394531	-54.120972
4130.126953	-53.655445
4130.859375	-54.472858
4131.591797	-55.446033
4132.324219	-54.672913
4133.056641	-54.232059
4133.789062	-52.210545
4134.521484	-52.735744
4135.253906	-53.035076
4135.986328	-52.098076
4136.718750	-53.985111
4137.451172	-52.995487
4138.183594	-53.429424
4138.916016	-52.211720
4139.648438	-53.164532
4140.380859	-51.552269
4141.113281	-52.619270
4141.845703	-51.892185
4142.578125	-52.697132
4143.310547	-51.572956
4144.042969	-52.020821
4144.775391	-50.900475
4145.507812	-52.103535
4146.240234	-51.907162
4146.972656	-50.011150
4147.705078	-50.692757
4148.437500	-50.959553
4149.169922	-49.094490
4149.902344	-50.239449
4150.634766	-51.091782
4151.367188	-51.286732
4152.099609	-50.122494
4152.832031	-48.605167
4153.564453	-50.519047
4154.296875	-50.427650
4155.029297	-50.267128
4155.761719	-48.843021
4156.494141	-48.634491
4157.226562	-50.171608
4157.958984	-49.668907
4158.691406	-50.227875
4159.423828	-49.659786
4160.156250	-49.484829
4160.888672	-49.907768
4161.621094	-49.542583
4162.353516	-49.380318
4163.085938	-49.156479
4163.818359	-51.090099
4164.550781	-50.360115
4165.283203	-52.330833
4166.015625	-49.676098
4166.748047	-50.117836
4167.480469	-51.416603
4168.212891	-50.142368
4168.945312	-50.333813
4169.677734	-50.317551
4170.410156	-50.134403
4171.142578	-51.053997
4171.875000	-50.521706
4172.607422	-50.004223
4173.339844	-50.163925
4174.072266	-51.778843
4174.804688	-50.506424
4175.537109	-51.489571
4176.269531	-50.046246
4177.001953	-51.257965
4177.734375	-51.257233
4178.466797	-52.485283
4179.199219	-53.556019
4179.931641	-52.992443
4180.664062	-52.979301
4181.396484	-52.946495
4182.128906	-54.306221
4182.861328	-53.034370
4183.593750	-52.865406
4184.326172	-52.463299
4185.058594	-53.178032
4185.791016	-54.640732
4186.523438	-55.439259
4187.255859	-54.065865
4187.988281	-53.987995
4188.720703	-53.687092
4189.453125	-54.810642
4190.185547	-55.220196
4190.917969	-54.191540
4191.650391	-53.783218
4192.382812	-55.011105
4193.115234	-54.552246
4193.847656	-55.840782
4194.580078	-54.429050
4195.312500	-54.017849
4196.044922	-54.953346
4196.777344	-55.518391
4197.509766	-55.796631
4198.242188	-54.768200
4198.974609	-56.265942
4199.707031	-55.322075
4200.439453	-54.866127
4201.171875	-54.840469
4201.904297	-54.091965
4202.636719	-55.975380
4203.369141	-55.473938
4204.101562	-55.932823
4204.833984	-56.090477
4205.566406	-55.400307
4206.298828	-56.956615
4207.031250	-57.352264
4207.763672	-57.183132
4208.496094	-56.360397
4209.228516	-56.119144
4209.960938	-56.384121
4210.693359	-58.676170
4211.425781	-57.337654
4212.158203	-57.898746
4212.890625	-56.179554
4213.623047	-57.531143
4214.355469	-57.033051
4215.087891	-56.479893
4215.820312	-56.792240
4216.552734	-57.448784
4217.285156	-58.035236
4218.017578	-58.458992
4218.750000	-59.183601
4219.482422	-59.093311
4220.214844	-57.889751
4220.947266	-57.218571
4221.679688	-58.899437
4222.412109	-58.449165
4223.144531	-59.740700
4223.876953	-59.191803
4224.609375	-57.467010
4225.341797	-58.902927
4226.074219	-57.870708
4226.806641	-58.120613
4227.539062	-57.993435
4228.271484	-60.668812
4229.003906	-59.098160
4229.736328	-59.435944
4230.468750	-57.945084
4231.201172	-59.098404
4231.933594	-59.224022
4232.666016	-58.645729
4233.398438	-59.161587
4234.130859	-59.410343
4234.863281	-59.515842
4235.595703	-58.400089
4236.328125	-59.042263
4237.060547	-59.000462
4237.792969	-58.867546
4238.525391	-59.439793
4239.257812	-59.023338
4239.990234	-59.798779
4240.722656	-59.636314
4241.455078	-59.609230
4242.187500	-60.349510
4242.919922	-59.018925
4243.652344	-59.636093
4244.384766	-59.940903
4245.117188	-59.108234
4245.849609	-60.767929
4246.582031	-60.016281
4247.314453	-60.288898
4248.046875	-60.380657
4248.779297	-61.008995
4249.511719	-60.947887
4250.244141	-60.428627
4250.976562	-60.293213
4251.708984	-60.225971
4252.441406	-62.925884
4253.173828	-60.343925
4253.906250	-61.457413
4254.638672	-61.438560
4255.371094	-60.624142
4256.103516	-59.426186
4256.835938	-61.701485
4257.568359	-60.548115
4258.300781	-62.394867
4259.033203	-59.374939
4259.765625	-59.983032
4260.498047	-59.825806
4261.230469	-60.467384
4261.962891	-61.137550
4262.695312	-60.903477
4263.427734	-60.833622
4264.160156	-62.578163
4264.892578	-59.177601
4265.625000	-61.842094
4266.357422	-61.645145
4267.089844	-61.473465
4267.822266	-60.679943
4268.554688	-60.750957
4269.287109	-60.465008
4270.019531	-61.762569
4270.751953	-61.483929
4271.484375	-60.322605
4272.216797	-60.236996
4272.949219	-60.533043
4273.681641	-64.172737
4274.414062	-58.179550
4275.146484	-61.583515
4275.878906	-60.564732
4276.611328	-60.774815
4277.343750	-60.893688
4278.076172	-60.062637
4278.808594	-61.577744
4279.541016	-61.466934
4280.273438	-61.035469
4281.005859	-60.932915
4281.738281	-60.184135
4282.470703	-61.320915
4283.203125	-61.233616
4283.935547	-60.418098
4284.667969	-61.312328
4285.400391	-60.694695
4286.132812	-61.006496
4286.865234	-63.442059
4287.597656	-60.532681
4288.330078	-60.688713
4289.062500	-61.105850
4289.794922	-60.129436
4290.527344	-60.127853
4291.259766	-61.119583
4291.992188	-60.579967
4292.724609	-60.670319
4293.457031	-62.159458
4294.189453	-60.918358
4294.921875	-62.043312
4295.654297	-62.354580
4296.386719	-60.830994
4297.119141	-60.283085
4297.851562	-60.232967
4298.583984	-60.739773
4299.316406	-61.946857
4300.048828	-61.458897
4300.781250	-60.617897
4301.513672	-59.967850
4302.246094	-59.418747
4302.978516	-60.532520
4303.710938	-59.907528
4304.443359	-61.354668
4305.175781	-60.178356
4305.908203	-59.717907
4306.640625	-59.338421
4307.373047	-60.195988
4308.105469	-60.311329
4308.837891	-60.770950
4309.570312	-57.951057
4310.302734	-59.412056
4311.035156	-60.579979
4311.767578	-59.959148
4312.500000	-59.356747
4313.232422	-60.142677
4313.964844	-59.768738
4314.697266	-60.103245
4315.429688	-60.375526
4316.162109	-58.338902
4316.894531	-60.314617
4317.626953	-60.552959
4318.359375	-58.973248
4319.091797	-58.969688
4319.824219	-58.781803
4320.556641	-57.525295
4321.289062	-58.441513
4322.021484	-59.932716
4322.753906	-58.709686
4323.486328	-59.735554
4324.218750	-60.009163
4324.951172	-58.467583
4325.683594	-60.092636
4326.416016	-59.316273
4327.148438	-59.102394
4327.880859	-58.438900
4328.613281	-57.362942
4329.345703	-57.929989
4330.078125	-59.087845
4330.810547	-58.805779
4331.542969	-57.772110
4332.275391	-58.314491
4333.007812	-59.262722
4333.740234	-57.999451
4334.472656	-60.702198
4335.205078	-57.871712
4335.937500	-57.128403
4336.669922	-57.713318
4337.402344	-60.477764
4338.134766	-56.803062
4338.867188	-57.836010
4339.599609	-58.186512
4340.332031	-58.091476
4341.064453	-57.907825
4341.796875	-56.209343
4342.529297	-57.238758
4343.261719	-57.375820
4343.994141	-58.040939
4344.726562	-58.008736
4345.458984	-55.723427
4346.191406	-57.521832
4346.923828	-55.898003
4347.656250	-57.396011
4348.388672	-58.302921
4349.121094	-56.549564
4349.853516	-56.695599
4350.585938	-55.969223
4351.318359	-57.903778
4352.050781	-57.443951
4352.783203	-55.303513
4353.515625	-54.690578
4354.248047	-55.516956
4354.980469	-55.859261
4355.712891	-56.029507
4356.445312	-54.913925
4357.177734	-55.408077
4357.910156	-56.539730
4358.642578	-56.716755
4359.375000	-53.719688
4360.107422	-53.975819
4360.839844	-55.395950
4361.572266	-56.114807
4362.304688	-55.116295
4363.037109	-53.030178
4363.769531	-53.903870
4364.501953	-54.539696
4365.234375	-55.352306
4365.966797	-53.071701
4366.699219	-54.026592
4367.431641	-54.377277
4368.164062	-55.275967
4368.896484	-53.536137
4369.628906	-55.157574
4370.361328	-54.877350
4371.093750	-55.347759
4371.826172	-53.950211
4372.558594	-52.464607
4373.291016	-53.558315
4374.023438	-52.722324
4374.755859	-54.169514
4375.488281	-51.973156
4376.220703	-53.687649
4376.953125	-53.398350
4377.685547	-51.547142
4378.417969	-54.066929
4379.150391	-53.318859
4379.882812	-53.432644
4380.615234	-53.618118
4381.347656	-53.198738
4382.080078	-53.679760
4382.812500	-53.943233
4383.544922	-52.490265
4384.277344	-53.746925
4385.009766	-53.967094
4385.742188	-53.716129
4386.474609	-53.323280
4387.207031	-54.058109
4387.939453	-54.701859
4388.671875	-54.849342
4389.404297	-54.158180
4390.136719	-53.872162
4390.869141	-54.550964
4391.601562	-54.722019
4392.333984	-52.994022
4393.066406	-54.959827
4393.798828	-55.401897
4394.531250	-55.793118
4395.263672	-55.139812
4395.996094	-55.931370
4396.728516	-53.867683
4397.460938	-56.355793
4398.193359	-54.658691
4398.925781	-56.355900
4399.658203	-55.729988
4400.390625	-55.693226
4401.123047	-56.893181
4401.855469	-56.327244
4402.587891	-57.285095
4403.320312	-56.747025
4404.052734	-57.414787
4404.785156	-57.132622
4405.517578	-57.912800
4406.250000	-57.334652
4406.982422	-58.384827
4407.714844	-58.055801
4408.447266	-57.609921
4409.179688	-56.311954
4409.912109	-58.308323
4410.644531	-56.885719
4411.376953	-58.639256
4412.109375	-57.934772
4412.841797	-58.831528
4413.574219	-60.582569
4414.306641	-59.294033
4415.039062	-59.227707
4415.771484	-58.175213
4416.503906	-58.651825
4417.236328	-59.313332
4417.968750	-59.067112
4418.701172	-59.092960
4419.433594	-58.989784
4420.166016	-59.115585
4420.898438	-60.718746
4421.630859	-58.861324
4422.363281	-59.709267
4423.095703	-60.802067
4423.828125	-60.665764
4424.560547	-59.851250
4425.292969	-59.730122
4426.025391	-60.399872
4426.757812	-60.880936
4427.490234	-59.602654
4428.222656	-60.110607
4428.955078	-60.575279
4429.687500	-59.917404
4430.419922	-60.856514
4431.152344	-60.830837
4431.884766	-60.896046
4432.617188	-61.568230
4433.349609	-61.326073
4434.082031	-61.158066
4434.814453	-59.952209
4435.546875	-60.553715
4436.279297	-63.351784
4437.011719	-62.531231
4437.744141	-62.538311
4438.476562	-61.135483
4439.208984	-62.532822
4439.941406	-60.562954
4440.673828	-61.979515
4441.406250	-61.339752
4442.138672	-61.609272
4442.871094	-61.655319
4443.603516	-61.414062
4444.335938	-61.744598
4445.068359	-62.775566
4445.800781	-61.678879
4446.533203	-62.198895
4447.265625	-61.936436
4447.998047	-62.484276
4448.730469	-62.490887
4449.462891	-61.555531
4450.195312	-61.634827
4450.927734	-62.125809
4451.660156	-62.141090
4452.392578	-62.369465
4453.125000	-62.209270
4453.857422	-62.832817
4454.589844	-61.534233
4455.322266	-63.379257
4456.054688	-64.160522
4456.787109	-62.182545
4457.519531	-62.896072
4458.251953	-65.009949
4458.984375	-63.101013
4459.716797	-61.770538
4460.449219	-63.711079
4461.181641	-62.032116
4461.914062	-63.116383
4462.646484	-63.836670
4463.378906	-63.592216
4464.111328	-63.562370
4464.843750	-63.006229
4465.576172	-61.994106
4466.308594	-62.658989
4467.041016	-63.816635
4467.773438	-63.085968
4468.505859	-65.533279
4469.238281	-64.602455
4469.970703	-64.041252
4470.703125	-63.721195
4471.435547	-63.502670
4472.167969	-64.310326
4472.900391	-63.298347
4473.632812	-63.645020
4474.365234	-62.661537
4475.097656	-64.749794
4475.830078	-64.781441
4476.562500	-63.638977
4477.294922	-64.339066
4478.027344	-63.380058
4478.759766	-63.775646
4479.492188	-62.288292
4480.224609	-64.092468
4480.957031	-63.486515
4481.689453	-63.495991
4482.421875	-63.175125
4483.154297	-64.460861
4483.886719	-64.493263
4484.619141	-64.385254
4485.351562	-64.580208
4486.083984	-63.687973
4486.816406	-66.509727
4487.548828	-64.988640
4488.281250	-63.435234
4489.013672	-64.814117
4489.746094	-63.285839
4490.478516	-64.257721
4491.210938	-64.939125
4491.943359	-63.238777
4492.675781	-62.951004
4493.408203	-62.748631
4494.140625	-63.718143
4494.873047	-63.712231
4495.605469	-64.252464
4496.337891	-62.805611
4497.070312	-62.301498
4497.802734	-65.584808
4498.535156	-63.686687
4499.267578	-63.280430
4500.000000	-64.774635
4500.732422	-65.126381
4501.464844	-62.194496
4502.197266	-63.065083
4502.929688	-64.320221
4503.662109	-63.004040
4504.394531	-63.943851
4505.126953	-64.655090
4505.859375	-62.295025
4506.591797	-64.583397
4507.324219	-63.634777
4508.056641	-63.175533
4508.789062	-64.145607
4509.521484	-64.519463
4510.253906	-64.544113
4510.986328	-63.855900
4511.718750	-62.845470
4512.451172	-63.685738
4513.183594	-64.107811
4513.916016	-63.216286
4514.648438	-63.026955
4515.380859	-61.613255
4516.113281	-62.284332
4516.845703	-62.032013
4517.578125	-63.571156
4518.310547	-63.396431
4519.042969	-64.021378
4519.775391	-64.187248
4520.507812	-62.718857
4521.240234	-63.742798
4521.972656	-62.878151
4522.705078	-62.786411
4523.437500	-62.311275
4524.169922	-63.599079
4524.902344	-62.983116
4525.634766	-62.870754
4526.367188	-62.773624
4527.099609	-63.739082
4527.832031	-62.957508
4528.564453	-62.051796
4529.296875	-61.607319
4530.029297	-63.174366
4530.761719	-61.413948
4531.494141	-62.704231
4532.226562	-62.651470
4532.958984	-61.081318
4533.691406	-62.916973
4534.423828	-61.772007
4535.156250	-64.125778
4535.888672	-63.121140
4536.621094	-61.838333
4537.353516	-61.276440
4538.085938	-61.526260
4538.818359	-61.639278
4539.550781	-61.455559
4540.283203	-61.315998
4541.015625	-60.747826
4541.748047	-63.192013
4542.480469	-60.218365
4543.212891	-60.715263
4543.945312	-61.481564
4544.677734	-60.795067
4545.410156	-60.721664
4546.142578	-61.828667
4546.875000	-61.099625
4547.607422	-59.709869
4548.339844	-61.803017
4549.072266	-62.282120
4549.804688	-61.435417
4550.537109	-61.962074
4551.269531	-61.071533
4552.001953	-61.372906
4552.734375	-59.916546
4553.466797	-59.522240
4554.199219	-61.547237
4554.931641	-60.985485
4555.664062	-60.359165
4556.396484	-60.872326
4557.128906	-59.269981
4557.861328	-58.649899
4558.593750	-59.797573
4559.326172	-60.738205
4560.058594	-60.818287
4560.791016	-59.765816
4561.523438	-59.018112
4562.255859	-59.100731
4562.988281	-58.310131
4563.720703	-60.360699
4564.453125	-60.364727
4565.185547	-59.897594
4565.917969	-58.717285
4566.650391	-58.903400
4567.382812	-59.448597
4568.115234	-59.146782
4568.847656	-59.692322
4569.580078	-60.493801
4570.312500	-57.104580
4571.044922	-57.053455
4571.777344	-58.117924
4572.509766	-57.508446
4573.242188	-58.077282
4573.974609	-58.571491
4574.707031	-59.236641
4575.439453	-58.132946
4576.171875	-58.083267
4576.904297	-56.781757
4577.636719	-58.937042
4578.369141	-60.547455
4579.101562	-58.678200
4579.833984	-58.214478
4580.566406	-56.414677
4581.298828	-56.577782
4582.031250	-56.349640
4582.763672	-57.230824
4583.496094	-56.782654
4584.228516	-57.147961
4584.960938	-57.589401
4585.693359	-54.720623
4586.425781	-56.102486
4587.158203	-57.026951
4587.890625	-56.838337
4588.623047	-57.536106
4589.355469	-56.945332
4590.087891	-55.955921
4590.820312	-56.454849
4591.552734	-55.347637
4592.285156	-55.104233
4593.017578	-56.613674
4593.750000	-55.215172
4594.482422	-56.385590
4595.214844	-58.550385
4595.947266	-57.052479
4596.679688	-56.727592
4597.412109	-58.272682
4598.144531	-56.301216
4598.876953	-58.021595
4599.609375	-57.824654
4600.341797	-56.090061
4601.074219	-56.097889
4601.806641	-57.250687
4602.539062	-55.867790
4603.271484	-57.157688
4604.003906	-57.582050
4604.736328	-57.183285
4605.468750	-56.215969
4606.201172	-55.601818
4606.933594	-58.100250
4607.666016	-58.112526
4608.398438	-56.870129
4609.130859	-56.983372
4609.863281	-58.087307
4610.595703	-56.184822
4611.328125	-57.466537
4612.060547	-57.616577
4612.792969	-57.951458
4613.525391	-58.420681
4614.257812	-57.870735
4614.990234	-57.507500
4615.722656	-58.318958
4616.455078	-58.642296
4617.187500	-58.837490
4617.919922	-58.600002
4618.652344	-58.482414
4619.384766	-59.072041
4620.117188	-60.094143
4620.849609	-59.326210
4621.582031	-59.169197
4622.314453	-59.090031
4623.046875	-58.814972
4623.779297	-60.074303
4624.511719	-58.204536
4625.244141	-59.014843
4625.976562	-59.697891
4626.708984	-60.029686
4627.441406	-59.358555
4628.173828	-61.208454
4628.906250	-58.627571
4629.638672	-61.131950
4630.371094	-60.595009
4631.103516	-60.822029
4631.835938	-60.713539
4632.568359	-60.544331
4633.300781	-61.097908
4634.033203	-61.125584
4634.765625	-61.119286
4635.498047	-62.714096
4636.230469	-61.352272
4636.962891	-63.174797
4637.695312	-61.354412
4638.427734	-60.073738
4639.160156	-62.374264
4639.892578	-62.715870
4640.625000	-62.224060
4641.357422	-63.327293
4642.089844	-62.208656
4642.822266	-62.134434
4643.554688	-61.521984
4644.287109	-63.940136
4645.019531	-63.552135
4645.751953	-63.099319
4646.484375	-62.757969
4647.216797	-62.998444
4647.949219	-63.564869
4648.681641	-62.776199
4649.414062	-64.750397
4650.146484	-63.035660
4650.878906	-63.810192
4651.611328	-63.799114
4652.343750	-63.615780
4653.076172	-62.317673
4653.808594	-62.095310
4654.541016	-63.535419
4655.273438	-65.387688
4656.005859	-63.688148
4656.738281	-63.231274
4657.470703	-63.337559
4658.203125	-63.431122
4658.935547	-63.901890
4659.667969	-65.119904
4660.400391	-65.365913
4661.132812	-64.926933
4661.865234	-64.948174
4662.597656	-63.858383
4663.330078	-63.671463
4664.062500	-65.924820
4664.794922	-65.701103
4665.527344	-66.008102
4666.259766	-64.191315
4666.992188	-65.225540
4667.724609	-64.115005
4668.457031	-64.286682
4669.189453	-65.044151
4669.921875	-63.846607
4670.654297	-63.618568
4671.386719	-64.021500
4672.119141	-65.263260
4672.851562	-67.313408
4673.583984	-63.607246
4674.316406	-64.615509
4675.048828	-66.287521
4675.781250	-66.458328
4676.513672	-66.121689
4677.246094	-65.114006
4677.978516	-66.391754
4678.710938	-64.623764
4679.443359	-66.734451
4680.175781	-64.168381
4680.908203	-64.795410
4681.640625	-65.359169
4682.373047	-65.398689
4683.105469	-65.356880
4683.837891	-65.833771
4684.570312	-66.356895
4685.302734	-65.707817
4686.035156	-67.202438
4686.767578	-64.977859
4687.500000	-63.398224
4688.232422	-66.538452
4688.964844	-66.209564
4689.697266	-64.875847
4690.429688	-65.021126
4691.162109	-65.741295
4691.894531	-66.994957
4692.626953	-65.403526
4693.359375	-66.236862
4694.091797	-66.022675
4694.824219	-65.610519
4695.556641	-65.251724
4696.289062	-66.169060
4697.021484	-67.240189
4697.753906	-67.028236
4698.486328	-67.070885
4699.218750	-67.362534
4699.951172	-64.993492
4700.683594	-64.183632
4701.416016	-66.903946
4702.148438	-66.555885
4702.880859	-64.972290
4703.613281	-66.083221
4704.345703	-66.467018
4705.078125	-66.159973
4705.810547	-66.414009
4706.542969	-66.619728
4707.275391	-67.029594
4708.007812	-66.517128
4708.740234	-66.531807
4709.472656	-65.761711
4710.205078	-66.158714
4710.937500	-66.657066
4711.669922	-66.587418
4712.402344	-66.696259
4713.134766	-66.049965
4713.867188	-64.829880
4714.599609	-66.035507
4715.332031	-66.784996
4716.064453	-64.405548
4716.796875	-64.589012
4717.529297	-65.613342
4718.261719	-64.606415
4718.994141	-65.177208
4719.726562	-66.560654
4720.458984	-65.167244
4721.191406	-66.336555
4721.923828	-64.953629
4722.656250	-65.540154
4723.388672	-66.278580
4724.121094	-65.084686
4724.853516	-65.938759
4725.585938	-65.226189
4726.318359	-64.657745
4727.050781	-64.999023
4727.783203	-64.349121
4728.515625	-63.887974
4729.248047	-65.686623
4729.980469	-65.072861
4730.712891	-67.179359
4731.445312	-66.978584
4732.177734	-65.723129
4732.910156	-65.414383
4733.642578	-66.062012
4734.375000	-65.640747
4735.107422	-64.488312
4735.839844	-65.698151
4736.572266	-66.322845
4737.304688	-65.219452
4738.037109	-65.052963
4738.769531	-65.057076
4739.501953	-67.468140
4740.234375	-67.226212
4740.966797	-65.008598
4741.699219	-65.580727
4742.431641	-65.755981
4743.164062	-66.224518
4743.896484	-66.844734
4744.628906	-65.969193
4745.361328	-64.920425
4746.093750	-65.418396
4746.826172	-62.899143
4747.558594	-64.279266
4748.291016	-65.523476
4749.023438	-64.457947
4749.755859	-64.114235
4750.488281	-64.012779
4751.220703	-63.200359
4751.953125	-64.163818
4752.685547	-63.369724
4753.417969	-65.262276
4754.150391	-64.027725
4754.882812	-64.199608
4755.615234	-64.553635
4756.347656	-64.373955
4757.080078	-63.782406
4757.812500	-65.959358
4758.544922	-63.742546
4759.277344	-63.638599
4760.009766	-63.780231
4760.742188	-64.873825
4761.474609	-62.599831
4762.207031	-63.812572
4762.939453	-63.056644
4763.671875	-63.552937
4764.404297	-62.934418
